Operator,Position,Gate,New_gate,New_params,New_qubits,Score,Evaluation,Timestamp,Total_exec_time,Total_evaluations,First_score,Overall_improvement,Overall_improvement_percent
Replace,20,t,rx,[-2.49670166],"(Qubit(QuantumRegister(6, 'q'), 3),)",0.03125,31841,1768585499.2955515,5163.8935623168945,239444,4.15496349197994,4.12371349197994,99.24788749503287
Replace,20,t,r,[ 2.49671009 -3.14150321],"(Qubit(QuantumRegister(6, 'q'), 3),)",0.03125,35822,1768585595.9930465,5163.8935623168945,239444,4.15496349197994,4.12371349197994,99.24788749503287
Add,21,rzz,r,[ 2.47746589 -2.74494852],"(Qubit(QuantumRegister(6, 'q'), 3),)",0.7981761617022626,39928,1768585697.837432,5163.8935623168945,239444,4.15496349197994,3.3567873302776774,80.78981528374604
Add,20,t,r,[ 3.14159265 -0.38532135],"(Qubit(QuantumRegister(6, 'q'), 3),)",1.4714116971705156,31567,1768585493.108905,5163.8935623168945,239444,4.15496349197994,2.683551794809424,64.58665160330078
Replace,20,t,x,[],"(Qubit(QuantumRegister(6, 'q'), 3),)",1.489039832887436,109854,1768587264.596038,5163.8935623168945,239444,4.15496349197994,2.665923659092504,64.16238468131827
Replace,21,rzz,r,[3.14159265 0.4063468 ],"(Qubit(QuantumRegister(6, 'q'), 3),)",1.76145276668139,44053,1768585798.6886876,5163.8935623168945,239444,4.15496349197994,2.39351072529855,57.60605911263939
Replace,21,rzz,rx,[-2.34841954],"(Qubit(QuantumRegister(6, 'q'), 3),)",1.9264837424425196,40187,1768585703.690426,5163.8935623168945,239444,4.15496349197994,2.2284797495374202,53.63415957417946
Add,21,rzz,rx,[3.14159265],"(Qubit(QuantumRegister(6, 'q'), 3),)",2.1660981013682257,35935,1768585598.675815,5163.8935623168945,239444,4.15496349197994,1.9888653906117142,47.86721699121289
Add,21,rzz,x,[],"(Qubit(QuantumRegister(6, 'q'), 3),)",2.1660981013682257,58741,1768586169.184369,5163.8935623168945,239444,4.15496349197994,1.9888653906117142,47.86721699121289
Add,20,t,x,[],"(Qubit(QuantumRegister(6, 'q'), 3),)",2.1790469177823057,106162,1768587185.8558598,5163.8935623168945,239444,4.15496349197994,1.9759165741976341,47.555570055227186
Add,20,t,rx,[3.14159265],"(Qubit(QuantumRegister(6, 'q'), 3),)",2.1790469177823057,27691,1768585398.6199322,5163.8935623168945,239444,4.15496349197994,1.9759165741976341,47.555570055227186
Add,8,rzz,ryy,[-3.13943953],"(Qubit(QuantumRegister(6, 'q'), 3), Qubit(QuantumRegister(6, 'q'), 5))",2.239298549604728,177296,1768588631.502921,5163.8935623168945,239444,4.15496349197994,1.9156649423752117,46.10545787160097
Add,11,rzz,ryy,[-3.13943953],"(Qubit(QuantumRegister(6, 'q'), 3), Qubit(QuantumRegister(6, 'q'), 5))",2.239298549604728,182453,1768588733.3409536,5163.8935623168945,239444,4.15496349197994,1.9156649423752117,46.10545787160097
Add,10,rx,ryy,[-3.13943953],"(Qubit(QuantumRegister(6, 'q'), 5), Qubit(QuantumRegister(6, 'q'), 3))",2.239298549604728,228017,1768589629.4391825,5163.8935623168945,239444,4.15496349197994,1.9156649423752117,46.10545787160097
Add,14,rzz,ryy,[-3.14159265],"(Qubit(QuantumRegister(6, 'q'), 3), Qubit(QuantumRegister(6, 'q'), 5))",2.246110554135969,188601,1768588856.53525,5163.8935623168945,239444,4.15496349197994,1.908852937843971,45.941509270262124
Add,14,rzz,ryy,[-3.14159265],"(Qubit(QuantumRegister(6, 'q'), 5), Qubit(QuantumRegister(6, 'q'), 3))",2.246110554135969,234197,1768589747.8884404,5163.8935623168945,239444,4.15496349197994,1.908852937843971,45.941509270262124
Add,10,rx,ryy,[3.14159265],"(Qubit(QuantumRegister(6, 'q'), 3), Qubit(QuantumRegister(6, 'q'), 5))",2.246110554135969,179732,1768588679.578261,5163.8935623168945,239444,4.15496349197994,1.908852937843971,45.941509270262124
Add,11,rzz,ryy,[3.14159265],"(Qubit(QuantumRegister(6, 'q'), 5), Qubit(QuantumRegister(6, 'q'), 3))",2.246110554135969,230134,1768589670.3269167,5163.8935623168945,239444,4.15496349197994,1.908852937843971,45.941509270262124
Replace,21,rzz,x,[],"(Qubit(QuantumRegister(6, 'q'), 3),)",2.264950104541015,63082,1768586263.6942961,5163.8935623168945,239444,4.15496349197994,1.8900133874389247,45.48808650393912
Add,23,rx,r,[-2.57319541  0.48954293],"(Qubit(QuantumRegister(6, 'q'), 3),)",2.3311057495779575,57108,1768586122.7528567,5163.8935623168945,239444,4.15496349197994,1.8238577424019824,43.89587889093269
Add,26,rx,r,[ 2.70161591 -2.6550981 ],"(Qubit(QuantumRegister(6, 'q'), 3),)",2.3335615265283174,94623,1768586940.8920107,5163.8935623168945,239444,4.15496349197994,1.8214019654516225,43.83677423321187
Add,22,rx,r,[ 2.63223602 -2.7179132 ],"(Qubit(QuantumRegister(6, 'q'), 3),)",2.3344754074999923,48161,1768585900.2195957,5163.8935623168945,239444,4.15496349197994,1.8204880844799476,43.814779311392726
Replace,11,rzz,ryy,[-3.09217625],"(Qubit(QuantumRegister(6, 'q'), 3), Qubit(QuantumRegister(6, 'q'), 5))",2.4189013548740492,183975,1768588764.191454,5163.8935623168945,239444,4.15496349197994,1.7360621371058906,41.782849366953535
Add,6,rx,rzx,[3.02842123],"(Qubit(QuantumRegister(6, 'q'), 0), Qubit(QuantumRegister(6, 'q'), 5))",2.419058311375958,10745,1768584986.286978,5163.8935623168945,239444,4.15496349197994,1.7359051806039818,41.77907180062324
Add,1,h,rzx,[3.02845554],"(Qubit(QuantumRegister(6, 'q'), 0), Qubit(QuantumRegister(6, 'q'), 5))",2.419058311375958,51879,1768585991.7480786,5163.8935623168945,239444,4.15496349197994,1.7359051806039818,41.77907180062324
Add,3,rzz,ryy,[-2.79784265],"(Qubit(QuantumRegister(6, 'q'), 0), Qubit(QuantumRegister(6, 'q'), 5))",2.4190734855719085,110098,1768587268.8695033,5163.8935623168945,239444,4.15496349197994,1.7358900064080314,41.77870659414237
