Operator,Position,Gate,New_gate,New_params,New_qubits,Score,Evaluation,Timestamp,Total_exec_time,Total_evaluations,First_score,Overall_improvement,Overall_improvement_percent
Replace,24,rx,cx,[],"(Qubit(QuantumRegister(7, 'q'), 1), Qubit(QuantumRegister(7, 'q'), 2))",0.0,83010,1768593173.1615498,2574.9600927829742,83172,4.040140070166534,4.040140070166534,100.0
Add,24,rx,cx,[],"(Qubit(QuantumRegister(7, 'q'), 1), Qubit(QuantumRegister(7, 'q'), 2))",1.758522092812588,81100,1768593122.4674556,2574.9600927829742,83172,4.040140070166534,2.281617977353946,56.47373451732574
Add,24,rx,csx,[],"(Qubit(QuantumRegister(7, 'q'), 1), Qubit(QuantumRegister(7, 'q'), 2))",2.8372594131614033,82928,1768593170.9293869,2574.9600927829742,83172,4.040140070166534,1.2028806570051307,29.773241425155543
Add,24,rx,rzx,[-2.1666043],"(Qubit(QuantumRegister(7, 'q'), 1), Qubit(QuantumRegister(7, 'q'), 2))",3.00738649214978,72395,1768592879.5187886,2574.9600927829742,83172,4.040140070166534,1.032753578016754,25.56232110967836
Add,25,cx,rzx,[-2.01859982],"(Qubit(QuantumRegister(7, 'q'), 1), Qubit(QuantumRegister(7, 'q'), 2))",3.0079423399934275,76561,1768592994.1586714,2574.9600927829742,83172,4.040140070166534,1.0321977301731065,25.548562976693017
Add,26,ry,rzx,[2.98289777],"(Qubit(QuantumRegister(7, 'q'), 1), Qubit(QuantumRegister(7, 'q'), 2))",3.191071071031498,80188,1768593097.6002698,2574.9600927829742,83172,4.040140070166534,0.849068999135036,21.015830748166053
Replace,25,cx,ry,[-2.76561609],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.191129008902821,59636,1768592519.7171574,2574.9600927829742,83172,4.040140070166534,0.8490110612637132,21.014396692160155
Add,38,,rzx,[3.0829989],"(Qubit(QuantumRegister(7, 'q'), 0), Qubit(QuantumRegister(7, 'q'), 1))",3.203809586675015,55377,1768592400.2314484,2574.9600927829742,83172,4.040140070166534,0.8363304834915191,20.700531886683958
Add,39,,rzx,[3.08306011],"(Qubit(QuantumRegister(7, 'q'), 0), Qubit(QuantumRegister(7, 'q'), 1))",3.203809586675015,61329,1768592563.3500977,2574.9600927829742,83172,4.040140070166534,0.8363304834915191,20.700531886683958
Add,30,ry,rzx,[3.08037627],"(Qubit(QuantumRegister(7, 'q'), 0), Qubit(QuantumRegister(7, 'q'), 1))",3.204622040636619,38829,1768591898.0554605,2574.9600927829742,83172,4.040140070166534,0.8355180295299149,20.680422337324433
Add,37,,rzx,[3.12010828],"(Qubit(QuantumRegister(7, 'q'), 0), Qubit(QuantumRegister(7, 'q'), 1))",3.210054839745873,49123,1768592223.5059211,2574.9600927829742,83172,4.040140070166534,0.8300852304206612,20.545951774054338
Add,16,ry,p,[2.9757774],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.2125506848308762,16037,1768591147.4673147,2574.9600927829742,83172,4.040140070166534,0.8275893853356577,20.48417557219853
Add,14,ry,rzx,[3.14159265],"(Qubit(QuantumRegister(7, 'q'), 0), Qubit(QuantumRegister(7, 'q'), 1))",3.212873243863929,41280,1768591981.6602652,2574.9600927829742,83172,4.040140070166534,0.8272668263026048,20.476191714524024
Add,12,cx,rzx,[-3.14159265],"(Qubit(QuantumRegister(7, 'q'), 0), Qubit(QuantumRegister(7, 'q'), 1))",3.212873243863929,26880,1768591507.2255592,2574.9600927829742,83172,4.040140070166534,0.8272668263026048,20.476191714524024
Add,12,cx,x,[],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.212873243863929,77799,1768593029.1284895,2574.9600927829742,83172,4.040140070166534,0.8272668263026048,20.476191714524024
Add,35,,rx,[3.13548914],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.213165490581927,26025,1768591478.8762686,2574.9600927829742,83172,4.040140070166534,0.8269745795846069,20.468958135664813
Add,34,,rx,[3.13548914],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.213165490581927,19363,1768591258.0558405,2574.9600927829742,83172,4.040140070166534,0.8269745795846069,20.468958135664813
Add,28,ry,rzx,[-3.14159265],"(Qubit(QuantumRegister(7, 'q'), 0), Qubit(QuantumRegister(7, 'q'), 1))",3.2152277914253946,24512,1768591424.8896396,2574.9600927829742,83172,4.040140070166534,0.8249122787411394,20.41791285486636
Add,29,ry,rzx,[-3.14159265],"(Qubit(QuantumRegister(7, 'q'), 0), Qubit(QuantumRegister(7, 'q'), 1))",3.2152277914253946,31870,1768591669.9081388,2574.9600927829742,83172,4.040140070166534,0.8249122787411394,20.41791285486636
Add,29,ry,x,[],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.2155287234622283,47897,1768592191.5896914,2574.9600927829742,83172,4.040140070166534,0.8246113467043057,20.410464300321035
Add,31,ry,x,[],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.2155287234622283,61163,1768592558.0082872,2574.9600927829742,83172,4.040140070166534,0.8246113467043057,20.410464300321035
Add,38,,x,[],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.2155287234622283,3677,1768590738.1975622,2574.9600927829742,83172,4.040140070166534,0.8246113467043057,20.410464300321035
Add,32,ry,x,[],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.2155287234622283,68524,1768592767.6747205,2574.9600927829742,83172,4.040140070166534,0.8246113467043057,20.410464300321035
Add,34,,x,[],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.2155287234622283,82413,1768593156.2324905,2574.9600927829742,83172,4.040140070166534,0.8246113467043057,20.410464300321035
Add,30,ry,x,[],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.2155287234622283,53561,1768592350.8331378,2574.9600927829742,83172,4.040140070166534,0.8246113467043057,20.410464300321035
Add,39,,x,[],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.2155287234622283,10774,1768590971.4513865,2574.9600927829742,83172,4.040140070166534,0.8246113467043057,20.410464300321035
Add,28,ry,x,[],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.2155287234622283,43459,1768592063.2041557,2574.9600927829742,83172,4.040140070166534,0.8246113467043057,20.410464300321035
Add,25,cx,rz,[3.07298914],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.223304523296087,49681,1768592240.789499,2574.9600927829742,83172,4.040140070166534,0.8168355468704469,20.218000680277825
Add,22,cx,rz,[3.07298914],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.223304523296087,39948,1768591937.4921858,2574.9600927829742,83172,4.040140070166534,0.8168355468704469,20.218000680277825
Add,18,ry,p,[3.07298914],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.223304523296087,31092,1768591646.137228,2574.9600927829742,83172,4.040140070166534,0.8168355468704469,20.218000680277825
Add,21,cx,rz,[3.07298914],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.223304523296087,32335,1768591685.8447857,2574.9600927829742,83172,4.040140070166534,0.8168355468704469,20.218000680277825
Add,18,ry,rz,[3.07298914],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.223304523296087,9818,1768590940.0376484,2574.9600927829742,83172,4.040140070166534,0.8168355468704469,20.218000680277825
Add,17,ry,rz,[3.07298914],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.223304523296087,2423,1768590693.3877873,2574.9600927829742,83172,4.040140070166534,0.8168355468704469,20.218000680277825
Add,26,ry,rzz,[3.07298914],"(Qubit(QuantumRegister(7, 'q'), 0), Qubit(QuantumRegister(7, 'q'), 1))",3.223304523296087,7103,1768590850.201576,2574.9600927829742,83172,4.040140070166534,0.8168355468704469,20.218000680277825
Add,25,cx,p,[3.07298914],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.223304523296087,70014,1768592811.765882,2574.9600927829742,83172,4.040140070166534,0.8168355468704469,20.218000680277825
Add,19,ry,rz,[3.07298914],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.223304523296087,17317,1768591187.676511,2574.9600927829742,83172,4.040140070166534,0.8168355468704469,20.218000680277825
Replace,14,ry,h,[],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.22564637815981,8253,1768590891.4516513,2574.9600927829742,83172,4.040140070166534,0.8144936920067241,20.160035985414503
Add,14,ry,crx,[2.70724933],"(Qubit(QuantumRegister(7, 'q'), 0), Qubit(QuantumRegister(7, 'q'), 1))",3.23453599394477,70614,1768592829.3641565,2574.9600927829742,83172,4.040140070166534,0.8056040762217638,19.940003619442752
Add,23,cx,rzz,[3.135345],"(Qubit(QuantumRegister(7, 'q'), 0), Qubit(QuantumRegister(7, 'q'), 1))",3.2361461462186933,77633,1768593022.8578928,2574.9600927829742,83172,4.040140070166534,0.8039939239478406,19.900149746904695
Add,27,ry,rz,[3.135345],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.2361461462186933,63864,1768592633.8462796,2574.9600927829742,83172,4.040140070166534,0.8039939239478406,19.900149746904695
Add,23,cx,p,[3.1376864],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.236277713346256,54753,1768592380.8543077,2574.9600927829742,83172,4.040140070166534,0.8038623568202778,19.896893247741847
Add,15,ry,p,[3.1376864],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.236277713346256,8431,1768590896.6944995,2574.9600927829742,83172,4.040140070166534,0.8038623568202778,19.896893247741847
Add,19,ry,p,[3.1376864],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.236277713346256,38812,1768591897.0491407,2574.9600927829742,83172,4.040140070166534,0.8038623568202778,19.896893247741847
Add,26,ry,p,[3.1376864],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.2368671180528605,76630,1768592996.0359318,2574.9600927829742,83172,4.040140070166534,0.8032729521136734,19.88230452813391
Add,15,ry,rzz,[3.1376864],"(Qubit(QuantumRegister(7, 'q'), 0), Qubit(QuantumRegister(7, 'q'), 1))",3.2368671180528605,44885,1768592101.181428,2574.9600927829742,83172,4.040140070166534,0.8032729521136734,19.88230452813391
Add,24,rx,z,[],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.2381034369873722,14672,1768591101.945178,2574.9600927829742,83172,4.040140070166534,0.8020366331791617,19.85170363526782
Replace,26,ry,rzx,[3.14159265],"(Qubit(QuantumRegister(7, 'q'), 1), Qubit(QuantumRegister(7, 'q'), 0))",3.2381034369873722,53949,1768592360.0708869,2574.9600927829742,83172,4.040140070166534,0.8020366331791617,19.85170363526782
Add,24,rx,p,[-3.14159265],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.2381034369873722,62231,1768592591.4056804,2574.9600927829742,83172,4.040140070166534,0.8020366331791617,19.85170363526782
Add,23,cx,z,[],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.2381034369873722,7227,1768590854.103471,2574.9600927829742,83172,4.040140070166534,0.8020366331791617,19.85170363526782
Add,17,ry,p,[-3.14159265],"(Qubit(QuantumRegister(7, 'q'), 1),)",3.2381034369873722,23400,1768591392.0672374,2574.9600927829742,83172,4.040140070166534,0.8020366331791617,19.85170363526782
